27390ef59c1f,70.55238095238096
b478b7e54703,43.97106109324759
205fa453aba2,62.666666666666664
1e1f655c6427,53.5
c78883a46b86,46.916666666666664
f961b1ebfe7e,52.638297872340424
4ab875d4ce94,65.0
14cc201d9a7c,64.06
af2d76395a7e,53.22222222222222
32d1967f05b1,55.03472222222222
0a6af98911bb,92.71428571428571
0a91baf066f2,52.0916149068323
f6e841889629,62.357142857142854
354e3b81c515,47.35863219349458
95773db0af9e,74.0
49c821b79f9f,56.56521739130435
fc9777427f83,90.27272727272727
99e44b0bc0d0,71.54545454545455
ffa64624d8b5,60.666666666666664
4bc007268635,127.42857142857143
daff13887484,64.29629629629629
0cd70b00c6f8,71.82857142857142
94230bf25c2f,51.0
2cbd33b08024,65.88761904761905
c5307d7cd0cc,43.33642516921534
af53a23bbcfe,87.0
b3bfe9b79bb5,59.586745138178095
c279710bc716,50.0
66f88ff00a3d,50.45454545454545
a9f1cfcdc08b,89.58333333333333
4b04f5d81f4a,89.07142857142857
205ccfa32cac,50.166666666666664
8cfd63627f23,97.8
519f857cacdf,54.48
a5386cd007c6,48.84615384615385
e016cedec318,71.484375
b1b6f1fc6995,36.041666666666664
1d688265b99c,72.97619047619048
8af74a85f324,82.67307692307692
96c88aa2c723,129.0
6341214ecc04,60.2
b8f8f27bbbf5,106.5
2bc5a7dc9907,59.05882352941177
b09cc1d8f371,51.5
4c4bdadfcaf0,62.45454545454545
1859073274a4,60.57142857142857
b13fd7656207,83.75250836120401
dd4cea057cfe,92.0
9e3ba63c4d34,49.96279069767442
dbfb5335adad,56.22222222222222
965bcbe1b22f,70.0
fd1d26c6dd78,67.28915662650603
4cbd3bcd9ffd,50.0
a5cbfafa471b,71.6
57857b193e49,51.275
80f1f7585a7a,70.2927927927928
e92c26530fa7,56.67796610169491
0ed3eacdff35,44.848993288590606
9cc55781f4a6,60.45614035087719
e8f0049b4ca6,57.163636363636364
30d684447ca7,63.0
259c38762f98,50.0
818eff02f2c4,81.23870967741935
61d6b6dd5b15,72.44
e6d6d3ebefa6,73.5
52604f864023,50.25
dbb3d4806d21,60.1875
cf523ee5a118,74.53086419753086
6411d2ef1406,50.92307692307692
d9c6154c0e7c,45.38461538461539
0309a6cd2109,59.34375
e97f950dabda,63.833333333333336
b2c52019b2c6,59.410129709697344
41dc3b8c8874,54.5
d7bcfc25a420,71.0
31aab24588ee,72.54166666666667
b06d8ea37b7a,63.64705882352941
776511063fcf,53.0
0a499869cb43,69.31818181818181
f1caff664dbe,91.125
bc6a66b20fb6,92.5
3f5d4699c3a6,56.386792452830186
4367c0ab76ac,71.44827586206897
c47afb45fb91,138.0
8a62203af148,69.95890410958904
645eb26f94f2,61.36065573770492
43bf1b71d8a5,50.0
7a00fe12245c,52.36363636363637
c8c220871faf,48.642857142857146
07038432d28b,63.416666666666664
792f892e0fad,56.64705882352941
035d3e805fb6,67.65714285714286
85ce309e5a91,55.96825396825397
e75720e54ece,61.26086956521739
c88b4a44554a,52.524193548387096
34f9cd4b8adb,64.5
f2ce2df66a71,49.0
77582818ceb1,132.5909090909091
3adaf1e5a896,56.5
038b4b5ceb2a,59.5
d6b8db49766a,59.43478260869565
7ba2dc8417d5,60.50697674418605
ec5462df65ae,60.054545454545455
e454b956667d,195.5
ebba56ec23b9,72.95412844036697
007d78e326bc,86.0
b7a49202a850,58.4
1f61a689c378,79.0
174bc51448f6,45.0
24a58aa21121,56.38461538461539
c69b1489d7dc,66.6082474226804
5e5c096a47fa,64.0
e4db09f095c9,60.8
c4cbaac9966d,45.804951237809455
f134c9ec05e3,52.620029455081
edc10645cc3f,58.07787993510006
ec43ba352d82,40.42857142857143
2380e21bfefd,75.0
fd686fcc9dc1,46.2
803352220e28,57.90909090909091
29380421d3fc,45.86521739130435
dda07b53e47d,75.13636363636364
bbd5a1434ac7,70.86666666666666
45ce6f157fbe,51.833333333333336
b5bf56100cf9,71.69444444444444
9778091c213e,67.31111111111112
21711f7c64ec,74.33333333333333
0ee60298c60c,60.59375
fb00f753b65b,52.67460317460318
6e8edb239f43,53.3
ced070262ba7,55.81818181818182
e41d3df79062,102.25
019c2d91cfa6,51.25
7203aa95a9af,62.41927409261577
49642271a674,96.0
248e307b9f4a,74.58273381294964
4ca275854b71,60.375
086c863a6fa4,53.0
7f9f56c6c236,55.42857142857143
c2a3a3121170,60.37808219178082
49287aeb3803,89.36842105263158
01adb9ab6c52,40.0
0bce9af21534,63.0
7c73a6edaa4c,70.0
5f4cb64dc693,52.446677833612505
dea949f636f0,55.3
18febf35d3a1,50.01668653158522
d4d51aca8806,55.1094072544972
669fba973167,49.416666666666664
5e5a7a105292,54.666666666666664
59e15123662b,81.0
766c6c1054bf,56.80689655172414
c45ef7c43925,104.33333333333333
4dfac6472ec4,82.0909090909091
3e9c6f593cb6,55.17948717948718
13ecc7ff9754,57.041666666666664
e2fcb2ac20ae,53.354838709677416
05b25af4dd8b,59.271794871794874
a8192d6b0ae9,57.440427280197206
dab7ffbe64dd,56.0
c32bf844aff1,73.2
a4b58e9de9c6,48.78830963665087
e658607a875f,46.4
0fe7087caa8a,38.0
2559e08c2451,61.0
d25b5d344df5,53.411764705882355
06ed49c96a51,66.56613756613757
9ad16018440a,50.13606911447084
83fc9edd9162,97.33333333333333
1ce07c41cd2d,56.38461538461539
9f68d9409fd7,95.5
6f71ab22f974,70.16666666666667
e1f31cb9acd7,65.6
e31ec6ed6cb2,57.888888888888886
b011b53678e1,45.4
035b9488e79a,62.34510869565217
1480b75a8c96,47.900756143667294
e71cb97ab858,91.29773462783172
